Year,Month,Day,Hour,Average_Temperature,Low_Temperature,High_Temperature,Temperature,Humidity,Wind_Speed,Precipitation,Photovoltaic_Power
2015,11,29,3,30.2,19.72764969,41.55508041,21.76891708,42.50445557,1.195233957,0,0
2015,11,29,4,30.2,19.72764969,41.55508041,20.2815876,44.6740799,0.938317665,0,0
2015,11,29,5,30.2,19.72764969,41.55508041,20.26032066,43.33358383,1.680294295,0,0
2015,11,29,6,30.2,19.72764969,41.55508041,21.25755119,41.76401138,0.657063983,0,0
2015,11,29,7,30.2,19.72764969,41.55508041,23.56830788,36.60857773,0.654340976,0,0.01193364
2015,11,29,8,30.2,19.72764969,41.55508041,30.71415329,13.69675636,2.500483076,0,0.150987654
2015,11,29,9,30.2,19.72764969,41.55508041,33.70359802,12.25889874,3.543067164,0,0.426476337
2015,11,29,10,30.2,19.72764969,41.55508041,37.01744843,10.76527977,5.45970082,0,0.632754115
2015,11,29,11,30.2,19.72764969,41.55508041,37.75272751,10.5667038,2.752320584,0,0.568989718
2015,11,29,12,30.2,19.72764969,41.55508041,38.16849518,10.43783379,3.339640322,0,0.47677211
2015,11,29,13,30.2,19.72764969,41.55508041,39.63903046,10.84751511,1.847391017,0,0.854464493
2015,11,29,14,30.2,19.72764969,41.55508041,38.57123947,11.38409901,1.968579543,0,
2015,11,29,15,30.2,19.72764969,41.55508041,38.43786621,11.40172958,1.903995342,0,0.347616238
2015,11,29,16,30.2,19.72764969,41.55508041,36.88850403,13.00228596,2.352190575,0,0.14090637
2015,11,29,17,30.2,19.72764969,41.55508041,33.790802,20.21240616,3.432547613,0,0.120680552
2015,11,29,18,30.2,19.72764969,41.55508041,35.48740768,16.72055244,1.897268489,0,0.160643515
2015,11,29,19,30.2,19.72764969,41.55508041,32.38708878,20.33724213,1.480820834,0,0.024055039
2015,11,29,20,30.2,19.72764969,41.55508041,28.87715721,26.02610397,1.418241337,0,0
2015,11,29,21,30.2,19.72764969,41.55508041,29.29569435,30.18037796,3.039187637,0,0
2015,11,29,22,30.2,19.72764969,41.55508041,27.65219498,33.77364731,1.270297855,0,0
2015,11,29,23,30.2,19.72764969,41.55508041,26.90923882,36.16611862,3.515501451,0,0
2015,11,30,0,29.4,20.04929924,39.56730652,26.88521385,35.60819244,2.400239639,0,0
2015,11,30,1,29.4,20.04929924,39.56730652,25.99122429,38.5418129,0.54485815,0,0
2015,11,30,2,29.4,20.04929924,39.56730652,25.62800217,39.04151154,0.984011616,0,0
2015,11,30,3,29.4,20.04929924,39.56730652,24.59628105,42.17887497,0.837390695,0,0
2015,11,30,4,29.4,20.04929924,39.56730652,24.71119881,49.98759842,4.208138177,0,
2015,11,30,5,29.4,20.04929924,39.56730652,24.48002434,50.25702286,4.593988491,0,
2015,11,30,6,29.4,20.04929924,39.56730652,25.62849617,42.67260361,2.296136468,0,0
2015,11,30,7,29.4,20.04929924,39.56730652,25.80374718,43.4517746,3.031117427,0,0
2015,11,30,8,29.4,20.04929924,39.56730652,28.55944252,38.09502792,2.260635913,0.200000003,0
2015,11,30,9,29.4,20.04929924,39.56730652,31.00716209,30.54301453,2.679256622,0,0
2015,11,30,10,29.4,20.04929924,39.56730652,32.13628769,27.62556458,3.02956903,0,0
2015,11,30,11,29.4,20.04929924,39.56730652,33.51175308,22.91926193,3.440897039,0.200000003,0
2015,11,30,12,29.4,20.04929924,39.56730652,35.83214188,18.98608398,3.75915934,0,0
2015,11,30,13,29.4,20.04929924,39.56730652,37.33439636,14.61614895,4.898223027,0,0
2015,11,30,14,29.4,20.04929924,39.56730652,39.11658478,13.0419035,3.293431586,0,0
2015,11,30,15,29.4,20.04929924,39.56730652,38.59766769,13.05928707,2.880401002,0,0
2015,11,30,16,29.4,20.04929924,39.56730652,38.91516495,12.52577019,2.053882202,0,0
2015,11,30,17,29.4,20.04929924,39.56730652,33.16565704,23.21659088,3.909195213,0,0
2015,11,30,18,29.4,20.04929924,39.56730652,32.83882141,23.86486626,0.824900797,0,0
2015,11,30,19,29.4,20.04929924,39.56730652,32.26711273,23.21704865,3.63218916,0,0
2015,11,30,20,29.4,20.04929924,39.56730652,20.60458374,81.54268646,6.184626865,0,0
2015,11,30,21,29.4,20.04929924,39.56730652,21.68258858,72.3243103,3.091935141,0,0
2015,11,30,22,29.4,20.04929924,39.56730652,22.2887001,68.98819733,1.948689987,0,0
2015,11,30,23,29.4,20.04929924,39.56730652,23.52317047,61.05381393,3.278562202,0,0
2015,12,1,0,28.3,20.0903244,35.03792953,23.76072502,59.34391403,1.57034483,0.200000018,0
2015,12,1,1,28.3,20.0903244,35.03792953,23.66970062,61.92753601,2.61922516,0,0
2015,12,1,2,28.3,20.0903244,35.03792953,25.60653877,46.17033386,2.294471775,0,0
2015,12,1,3,28.3,20.0903244,35.03792953,23.74734497,56.04404068,0.838605571,0,0
2015,12,1,4,28.3,20.0903244,35.03792953,22.18459702,70.18943024,0.560639552,0,0
2015,12,1,5,28.3,20.0903244,35.03792953,20.37168884,80.90818024,0.879765923,0.200000003,0
2015,12,1,6,28.3,20.0903244,35.03792953,20.74680328,80.78586578,1.945006549,0,0
2015,12,1,7,28.3,20.0903244,35.03792953,23.47023392,66.05233765,1.349583354,0,0
2015,12,1,8,28.3,20.0903244,35.03792953,25.9309597,51.4291687,1.961216376,0,0
2015,12,1,9,28.3,20.0903244,35.03792953,28.75375557,35.81599808,1.398406618,0,0.094997952
2015,12,1,10,28.3,20.0903244,35.03792953,29.71539688,34.2027626,2.053636896,0.200000003,0.607391986
2015,12,1,11,28.3,20.0903244,35.03792953,31.41089058,29.05003738,3.952248609,0,0.759296277
2015,12,1,12,28.3,20.0903244,35.03792953,32.74898529,26.52411652,3.564552934,0,0.833909997
2015,12,1,13,28.3,20.0903244,35.03792953,33.26067734,25.21622086,2.967341201,0,0.854828203
2015,12,1,14,28.3,20.0903244,35.03792953,34.75624084,21.32776833,3.267592554,0,0.824101332
2015,12,1,15,28.3,20.0903244,35.03792953,34.72005081,20.35293579,4.245619462,0,0.739459881
2015,12,1,16,28.3,20.0903244,35.03792953,34.408535,19.61903,4.187668336,0,0.56696038
2015,12,1,17,28.3,20.0903244,35.03792953,33.87323761,18.6509304,4.94599844,0,0.393316354
2015,12,1,18,28.3,20.0903244,35.03792953,32.4587822,19.83740425,5.287623397,0.200000018,0.157544745
2015,12,1,19,28.3,20.0903244,35.03792953,31.01035881,20.29989243,4.873896895,0,0.013896605
2015,12,1,20,28.3,20.0903244,35.03792953,29.35516357,20.61416054,3.811931216,0,0
2015,12,1,21,28.3,20.0903244,35.03792953,27.91918182,24.17054939,3.517942594,0,0
2015,12,1,22,28.3,20.0903244,35.03792953,27.45697021,24.32499695,3.566407832,0,0
2015,12,1,23,28.3,20.0903244,35.03792953,26.01841164,26.89723587,2.086461995,0,0
2015,12,2,0,25.4,20.02023125,31.1872139,25.44937897,26.60403252,2.960007704,0,0
2015,12,2,1,25.4,20.02023125,31.1872139,23.87228203,29.61286545,1.795353206,0,0
2015,12,2,2,25.4,20.02023125,31.1872139,20.54519653,41.36592102,2.150299812,0,0
2015,12,2,3,25.4,20.02023125,31.1872139,20.10653305,43.58315659,0.950693321,0,0
2015,12,2,4,25.4,20.02023125,31.1872139,22.48908615,30.15430641,2.289951355,0,0
2015,12,2,5,25.4,20.02023125,31.1872139,22.3727951,26.52217674,3.097634674,0,0
2015,12,2,6,25.4,20.02023125,31.1872139,21.05597878,28.99635887,2.876189467,0,4.63E-06
2015,12,2,7,25.4,20.02023125,31.1872139,21.5517807,27.9156208,4.315549011,0.200000003,0.03929218
2015,12,2,8,25.4,20.02023125,31.1872139,22.44226074,26.05911064,4.798746239,0,0.194468115
2015,12,2,9,25.4,20.02023125,31.1872139,24.38256836,23.90352058,4.112282175,0,0.413098251
2015,12,2,10,25.4,20.02023125,31.1872139,24.88886452,22.65803146,3.680226568,0,0.613255155
2015,12,2,11,25.4,20.02023125,31.1872139,27.22662544,20.35798073,4.75920687,0,0.740850825
2015,12,2,12,25.4,20.02023125,31.1872139,28.25312424,19.54450989,7.010768565,0,0.867482534
2015,12,2,13,25.4,20.02023125,31.1872139,29.49906921,15.92251778,4.318781705,0,0.815082325
2015,12,2,14,25.4,20.02023125,31.1872139,30.08932877,15.21349144,3.456630293,0,0.781120375
2015,12,2,15,25.4,20.02023125,31.1872139,30.41345978,13.59708786,3.648589722,0,0.689462445
2015,12,2,16,25.4,20.02023125,31.1872139,30.31453705,13.10995865,3.63218916,0,0.592631146
2015,12,2,17,25.4,20.02023125,31.1872139,29.34749222,14.21575546,5.495711591,0,0.36320629
2015,12,2,18,25.4,20.02023125,31.1872139,28.32909203,14.32993126,3.334523325,0,0.141895061
2015,12,2,19,25.4,20.02023125,31.1872139,27.07154846,16.51568413,2.88751012,0,0.014903291
2015,12,2,20,25.4,20.02023125,31.1872139,25.78899956,18.9908886,2.553654965,0,0
2015,12,2,21,25.4,20.02023125,31.1872139,25.02959824,19.82191467,1.930889774,0,0
2015,12,2,22,25.4,20.02023125,31.1872139,24.61249161,19.91962242,3.872478192,0,0
2015,12,2,23,25.4,20.02023125,31.1872139,24.19415092,19.5920639,2.595975357,0,0
2015,12,3,0,25.6,12.91999626,35.16640472,22.54556656,21.99986076,1.351201821,0,0
2015,12,3,1,25.6,12.91999626,35.16640472,17.79181862,35.21215057,1.293149499,0,0
2015,12,3,2,25.6,12.91999626,35.16640472,19.99457169,26.28193092,2.226093802,0,0
2015,12,3,3,25.6,12.91999626,35.16640472,16.04655457,38.33501053,1.384863902,0,0
2015,12,3,4,25.6,12.91999626,35.16640472,14.77481651,42.53298187,0.918561491,0,0
2015,12,3,5,25.6,12.91999626,35.16640472,14.02265549,43.68023682,0.734135036,0,0
2015,12,3,6,25.6,12.91999626,35.16640472,13.35277271,50.97013855,0.531265498,0,0
2015,12,3,7,25.6,12.91999626,35.16640472,19.09877014,29.27010155,2.047750336,0,0.026492283
2015,12,3,8,25.6,12.91999626,35.16640472,22.49061203,19.14149475,4.984504131,0,0.210032407
2015,12,3,9,25.6,12.91999626,35.16640472,24.86606026,15.97098923,4.692327756,0,0.081175923
2015,12,3,10,25.6,12.91999626,35.16640472,27.19995117,14.32554913,3.612762798,0,0
2015,12,3,11,25.6,12.91999626,35.16640472,29.43682289,12.89651585,3.353230192,0,0
2015,12,3,12,25.6,12.91999626,35.16640472,31.74190903,12.27089691,2.164314597,0,0
2015,12,3,13,25.6,12.91999626,35.16640472,33.5760994,11.8872242,3.624067027,0,0
2015,12,3,14,25.6,12.91999626,35.16640472,34.47851181,11.39354515,3.069884584,0,0
2015,12,3,15,25.6,12.91999626,35.16640472,34.83213043,11.52987003,3.003107725,0,0
2015,12,3,16,25.6,12.91999626,35.16640472,34.71566391,11.98180771,3.218710083,0,0
2015,12,3,17,25.6,12.91999626,35.16640472,34.95025253,12.10571194,2.629707904,0,0
2015,12,3,18,25.6,12.91999626,35.16640472,33.79145432,12.61757374,3.275670712,0,0
2015,12,3,19,25.6,12.91999626,35.16640472,32.24871063,13.30940342,2.146628428,0,0
2015,12,3,20,25.6,12.91999626,35.16640472,29.25316238,16.59707451,1.616767879,0,0
2015,12,3,21,25.6,12.91999626,35.16640472,27.93045425,19.07962036,1.099652733,0,0
2015,12,3,22,25.6,12.91999626,35.16640472,24.31227112,26.69438171,1.05425111,0,0
2015,12,3,23,25.6,12.91999626,35.16640472,22.66893387,29.79532051,1.439187883,0,0
2015,12,4,0,30,17.35783195,40.45861816,21.36717033,33.28214264,0.766652906,0,0
2015,12,4,1,30,17.35783195,40.45861816,23.40273094,24.67644882,1.317691533,0,0
2015,12,4,2,30,17.35783195,40.45861816,21.55753708,29.79678726,0.916165515,0,0
2015,12,4,3,30,17.35783195,40.45861816,19.40674782,39.09506226,0.782535437,0,0
2015,12,4,4,30,17.35783195,40.45861816,18.10195923,41.01731873,1.406268741,0,0
2015,12,4,5,30,17.35783195,40.45861816,18.13867188,36.18241882,0.593174111,0,0
2015,12,4,6,30,17.35783195,40.45861816,17.61032104,41.96742249,1.066443316,0,0
2015,12,4,7,30,17.35783195,40.45861816,22.49516678,23.78669739,0.66819761,0,0
2015,12,4,8,30,17.35783195,40.45861816,27.00998497,13.75849628,1.440984501,0,0
2015,12,4,9,30,17.35783195,40.45861816,31.46266937,9.437500954,4.646777056,0,0
2015,12,4,10,30,17.35783195,40.45861816,34.68584824,9.083681107,1.785551811,0,0
2015,12,4,11,30,17.35783195,40.45861816,36.32638931,11.44343758,2.888613469,0,0
2015,12,4,12,30,17.35783195,40.45861816,37.72016144,11.81648159,2.251710044,0,0
2015,12,4,13,30,17.35783195,40.45861816,38.09545135,11.2691431,1.859717267,0,0
2015,12,4,14,30,17.35783195,40.45861816,37.46550369,11.34362984,3.151069619,0,0
2015,12,4,15,30,17.35783195,40.45861816,39.49172974,10.039114,2.874283441,0,0.687459873
2015,12,4,16,30,17.35783195,40.45861816,39.66210938,9.513335228,2.706690675,0,0.525087435
2015,12,4,17,30,17.35783195,40.45861816,38.5233078,9.995040894,3.333938405,0,0.334062755
2015,12,4,18,30,17.35783195,40.45861816,38.00551605,10.11875629,3.642883831,0,0.205519036
2015,12,4,19,30,17.35783195,40.45861816,36.02999496,11.23209572,1.760431479,0,0.026621399
2015,12,4,20,30,17.35783195,40.45861816,32.37585068,13.99494934,0.989561674,0,0
2015,12,4,21,30,17.35783195,40.45861816,30.7325573,15.23589325,1.456466092,0,0
2015,12,4,22,30,17.35783195,40.45861816,29.98805237,14.84935856,1.731262267,0,0
2015,12,4,23,30,17.35783195,40.45861816,27.42807198,17.39909363,1.426639241,0,0
2015,12,5,0,33.3,20.74462891,42.21558762,28.25197411,13.38084507,1.966250191,0,0
2015,12,5,1,33.3,20.74462891,42.21558762,23.87863541,18.72018242,1.182697368,0,0
2015,12,5,2,33.3,20.74462891,42.21558762,24.06903648,18.69718742,1.344957103,0,0
2015,12,5,3,33.3,20.74462891,42.21558762,22.58141327,18.2084446,1.009416725,0,0
2015,12,5,4,33.3,20.74462891,42.21558762,22.62722969,22.74404335,1.70856639,0,0
2015,12,5,5,33.3,20.74462891,42.21558762,22.32817268,21.21926689,0.632746925,0,0
2015,12,5,6,33.3,20.74462891,42.21558762,20.75142288,26.13187027,0.690408305,0,0
2015,12,5,7,33.3,20.74462891,42.21558762,27.43132973,17.22290993,1.022334122,0,0.033100308
2015,12,5,8,33.3,20.74462891,42.21558762,32.9079895,10.40129566,3.702031554,0,0.186797843
2015,12,5,9,33.3,20.74462891,42.21558762,36.3110466,9.787050247,4.957077495,0,0.427314823
2015,12,5,10,33.3,20.74462891,42.21558762,37.54501724,9.598205566,4.0919432,0,0.622813267
2015,12,5,11,33.3,20.74462891,42.21558762,39.06197739,10.33069229,4.592703679,0,0.757286019
2015,12,5,12,33.3,20.74462891,42.21558762,39.68571472,10.5843029,3.796426578,0,0.829973839
2015,12,5,13,33.3,20.74462891,42.21558762,40.58229065,10.55160713,2.975227034,0,0.790724817
2015,12,5,14,33.3,20.74462891,42.21558762,40.91762161,10.30032825,2.412304954,0,0.891297872
2015,12,5,15,33.3,20.74462891,42.21558762,42.11758041,9.669237137,2.194705706,0,0.677217085
2015,12,5,16,33.3,20.74462891,42.21558762,40.94190979,10.31826305,1.852904054,0,0.499168211
2015,12,5,17,33.3,20.74462891,42.21558762,40.81016159,10.64512539,2.368159069,0,0.271412031
2015,12,5,18,33.3,20.74462891,42.21558762,38.83818054,11.25591469,1.895110401,0,0.129491256
2015,12,5,19,33.3,20.74462891,42.21558762,36.59026718,13.19748497,1.003304198,0,0.023330246
2015,12,5,20,33.3,20.74462891,42.21558762,35.84056854,15.11106205,2.15698322,0,0
2015,12,5,21,33.3,20.74462891,42.21558762,35.623703,17.21594429,3.77299955,0,0
2015,12,5,22,33.3,20.74462891,42.21558762,34.61178589,20.02825546,4.392074284,0,0
2015,12,5,23,33.3,20.74462891,42.21558762,33.8680191,21.7203846,1.98665354,0,0
2015,12,6,0,32.2,26.12843704,38.18082428,33.91547394,21.41508484,1.706377043,0,0
2015,12,6,1,32.2,26.12843704,38.18082428,33.03147888,23.04062653,2.226206123,0,0
2015,12,6,2,32.2,26.12843704,38.18082428,32.35186386,24.81759834,1.855485997,0,0
2015,12,6,3,32.2,26.12843704,38.18082428,31.44942856,26.34087753,2.222315659,0,0
2015,12,6,4,32.2,26.12843704,38.18082428,29.83431244,30.40742111,1.521830319,0,0
2015,12,6,5,32.2,26.12843704,38.18082428,30.6807766,29.11047745,2.652309208,0,0
2015,12,6,6,32.2,26.12843704,38.18082428,29.69405365,33.7728157,2.091250371,0,0
2015,12,6,7,32.2,26.12843704,38.18082428,30.65924835,34.21043777,3.094044353,0,0.041908434
2015,12,6,8,32.2,26.12843704,38.18082428,32.68669128,30.17975807,4.175521164,0,0.184441869
2015,12,6,9,32.2,26.12843704,38.18082428,34.27355957,27.45277214,2.192519141,0,0.074749486
2015,12,6,10,32.2,26.12843704,38.18082428,35.04830933,25.60380554,3.082929799,0,0
2015,12,6,11,32.2,26.12843704,38.18082428,35.17279434,24.85382652,2.744567206,0,0
2015,12,6,12,32.2,26.12843704,38.18082428,36.04279709,24.4301815,4.450425423,0,0
2015,12,6,13,32.2,26.12843704,38.18082428,35.65398407,24.05408096,5.038242132,0,0
2015,12,6,14,32.2,26.12843704,38.18082428,35.94913483,23.70959091,3.047939726,0,0
2015,12,6,15,32.2,26.12843704,38.18082428,36.20224762,23.25346947,3.673891781,0,0
2015,12,6,16,32.2,26.12843704,38.18082428,34.76409912,25.04685593,4.910344767,0,0
2015,12,6,17,32.2,26.12843704,38.18082428,33.5015564,26.24294281,2.189319561,0,0
2015,12,6,18,32.2,26.12843704,38.18082428,30.31444168,40.24417114,3.831398638,0,0
2015,12,6,19,32.2,26.12843704,38.18082428,30.44369125,38.68308258,1.552766877,0,0
2015,12,6,20,32.2,26.12843704,38.18082428,31.01914024,32.39386749,2.010913047,0,0
2015,12,6,21,32.2,26.12843704,38.18082428,29.09635353,45.970047,3.547969848,0,0
2015,12,6,22,32.2,26.12843704,38.18082428,26.12843704,61.78990173,2.714876916,0,0
2015,12,6,23,32.2,26.12843704,38.18082428,26.59001732,57.73617935,2.955023692,0,0
2015,12,7,0,26.2,23.25406647,31.59580612,26.66659737,56.70989227,2.520338061,0,0
2015,12,7,1,26.2,23.25406647,31.59580612,25.98462486,61.90203094,2.063960693,0,0
2015,12,7,2,26.2,23.25406647,31.59580612,26.00876808,56.95858002,1.44983699,0,0
2015,12,7,3,26.2,23.25406647,31.59580612,25.88659859,61.16036606,0.998429461,0,0
2015,12,7,4,26.2,23.25406647,31.59580612,27.12540436,49.92402267,4.460881941,0,0
2015,12,7,5,26.2,23.25406647,31.59580612,26.69009399,52.53060532,3.460488704,0,0
2015,12,7,6,26.2,23.25406647,31.59580612,25.24692726,59.96905518,3.341231105,0,0
2015,12,7,7,26.2,23.25406647,31.59580612,25.37963486,61.17171097,2.410579067,0,0
2015,12,7,8,26.2,23.25406647,31.59580612,25.92050362,58.13755798,2.65612073,0,0
2015,12,7,9,26.2,23.25406647,31.59580612,23.82188034,77.15932465,4.135245346,0,0
2015,12,7,10,26.2,23.25406647,31.59580612,24.45665741,74.18699646,4.983935105,0,0
2015,12,7,11,26.2,23.25406647,31.59580612,24.17841911,76.67015076,3.026579523,0,0
2015,12,7,12,26.2,23.25406647,31.59580612,23.78775024,83.57978821,2.283743725,0,0
2015,12,7,13,26.2,23.25406647,31.59580612,23.82700348,82.25749207,2.312453319,0.200000003,0
2015,12,7,14,26.2,23.25406647,31.59580612,23.90240288,75.42845917,1.705452111,0,0
2015,12,7,15,26.2,23.25406647,31.59580612,25.83197784,69.01909637,1.668288983,0,0
2015,12,7,16,26.2,23.25406647,31.59580612,28.72310829,51.3062706,1.871657412,0.200000003,0
2015,12,7,17,26.2,23.25406647,31.59580612,30.16530418,46.0819931,2.006085994,0,0
2015,12,7,18,26.2,23.25406647,31.59580612,31.59580612,41.01542282,1.894147454,0,0
2015,12,7,19,26.2,23.25406647,31.59580612,29.31437302,48.53713226,3.514559696,0,0
2015,12,7,20,26.2,23.25406647,31.59580612,27.67761993,55.95085526,2.009083978,0,0
2015,12,7,21,26.2,23.25406647,31.59580612,27.01157379,60.18204117,3.537917848,0,0
2015,12,7,22,26.2,23.25406647,31.59580612,26.23289108,61.78409576,2.829471044,0,0
2015,12,7,23,26.2,23.25406647,31.59580612,25.51438904,61.72857285,2.169235296,0,0
2015,12,8,0,29.4,21.91332626,37.09543228,24.75821304,67.57672119,2.285024564,0,0
2015,12,8,1,29.4,21.91332626,37.09543228,24.90513229,67.37958527,2.681222517,0,0
2015,12,8,2,29.4,21.91332626,37.09543228,23.00190926,67.17695618,3.435413937,0,0
2015,12,8,3,29.4,21.91332626,37.09543228,22.1136055,70.60555267,3.13476151,0,0
2015,12,8,4,29.4,21.91332626,37.09543228,22.0589695,72.0098877,4.533467741,0,0
2015,12,8,5,29.4,21.91332626,37.09543228,22.6962719,60.0742569,4.336226806,0,0
2015,12,8,6,29.4,21.91332626,37.09543228,23.65241241,52.10048676,1.242681279,0,0
2015,12,8,7,29.4,21.91332626,37.09543228,24.80001259,50.10957336,1.705262568,0,0
2015,12,8,8,29.4,21.91332626,37.09543228,27.62216187,41.80298615,1.946096653,0,0
2015,12,8,9,29.4,21.91332626,37.09543228,30.01998901,33.6598587,3.653580092,0,0
2015,12,8,10,29.4,21.91332626,37.09543228,32.33354568,28.19955444,3.336642603,0,0
2015,12,8,11,29.4,21.91332626,37.09543228,33.07942963,25.77938843,3.501485871,0,0
2015,12,8,12,29.4,21.91332626,37.09543228,33.59176636,26.68772125,1.789808381,0,0
2015,12,8,13,29.4,21.91332626,37.09543228,35.4811058,22.27427673,1.906632253,0,0
2015,12,8,14,29.4,21.91332626,37.09543228,36.21773529,21.64207649,2.271361049,0,0
2015,12,8,15,29.4,21.91332626,37.09543228,37.04303741,17.61473465,3.705851553,0,0
2015,12,8,16,29.4,21.91332626,37.09543228,35.61737061,19.96200943,2.329096008,0,0
2015,12,8,17,29.4,21.91332626,37.09543228,35.73022079,17.06787109,2.28855846,0,0
2015,12,8,18,29.4,21.91332626,37.09543228,35.80831528,18.19213867,2.007850028,0,0
2015,12,8,19,29.4,21.91332626,37.09543228,33.96574783,19.41336632,1.344275225,0,0.014765432
2015,12,8,20,29.4,21.91332626,37.09543228,30.0336647,26.69745255,0.700016317,0,5.14E-07
2015,12,8,21,29.4,21.91332626,37.09543228,27.86075401,31.58758736,0.67062319,0,0
2015,12,8,22,29.4,21.91332626,37.09543228,27.13360596,33.98418427,0.858542414,0,0
2015,12,8,23,29.4,21.91332626,37.09543228,26.15531921,35.03335571,0.619070297,0,0
2015,12,9,0,30.2,22.12934113,39.87381363,24.68028831,39.86054993,1.423521783,0,0
2015,12,9,1,30.2,22.12934113,39.87381363,24.36644363,41.32455826,1.992129622,0,0
2015,12,9,2,30.2,22.12934113,39.87381363,24.11843872,43.43852997,0.627771323,0,0
2015,12,9,3,30.2,22.12934113,39.87381363,22.48154259,48.72662354,0.928268844,0,0
2015,12,9,4,30.2,22.12934113,39.87381363,23.32973099,45.99393463,1.461103602,0,0
2015,12,9,5,30.2,22.12934113,39.87381363,25.37060356,37.14659119,1.440144208,0,0
2015,12,9,6,30.2,22.12934113,39.87381363,23.42961502,45.17636108,1.948123477,0,0
2015,12,9,7,30.2,22.12934113,39.87381363,27.35615349,38.50911331,0.986429977,0,0.023030863
2015,12,9,8,30.2,22.12934113,39.87381363,32.04954529,28.32054138,1.185608064,0,0.178781894
2015,12,9,9,30.2,22.12934113,39.87381363,35.39690399,22.63076019,1.339205515,0,0.401567395
2015,12,9,10,30.2,22.12934113,39.87381363,36.7234726,18.65093613,1.738932994,0,0.606472205
2015,12,9,11,30.2,22.12934113,39.87381363,37.92773438,16.3088131,2.161894647,0,0.67170783
2015,12,9,12,30.2,22.12934113,39.87381363,37.54408264,16.87994194,1.8079796,0,0.771695458
2015,12,9,13,30.2,22.12934113,39.87381363,37.25165176,17.03185463,1.46636259,0,
2015,12,9,14,30.2,22.12934113,39.87381363,39.30025101,14.28565884,4.549096886,0,
2015,12,9,15,30.2,22.12934113,39.87381363,36.41755676,17.63184738,3.958741812,0,0.260239193
2015,12,9,16,30.2,22.12934113,39.87381363,33.21382523,30.31606293,4.487718358,0,0.237121913
2015,12,9,17,30.2,22.12934113,39.87381363,33.99504852,25.5377388,3.230887984,0,0.337394546
2015,12,9,18,30.2,22.12934113,39.87381363,33.68056107,24.94933891,3.442730214,0,0.122462962
2015,12,9,19,30.2,22.12934113,39.87381363,31.31137276,29.77903175,3.447042415,0,0.015787037
2015,12,9,20,30.2,22.12934113,39.87381363,30.21938133,32.008255,2.446473277,0,0
2015,12,9,21,30.2,22.12934113,39.87381363,27.38875771,39.99178696,1.142017165,0,0
2015,12,9,22,30.2,22.12934113,39.87381363,26.43618202,42.23244476,0.537095003,0,0
2015,12,9,23,30.2,22.12934113,39.87381363,25.90319252,47.88175201,0.998359194,0,0
2015,12,10,0,30.2,20.60538673,40.45304108,24.27270699,52.42554855,1.025363232,0,0
2015,12,10,1,30.2,20.60538673,40.45304108,24.59400368,49.49306488,1.626586229,0,0
2015,12,10,2,30.2,20.60538673,40.45304108,24.04569244,51.76259613,0.885285847,0,0
2015,12,10,3,30.2,20.60538673,40.45304108,22.91704369,55.010849,1.067135989,0,0
2015,12,10,4,30.2,20.60538673,40.45304108,22.23696518,56.85891342,0.51988938,0,0
2015,12,10,5,30.2,20.60538673,40.45304108,21.36248398,60.56038284,1.061838788,0,0
2015,12,10,6,30.2,20.60538673,40.45304108,20.90164185,63.72784424,1.625266581,0,0
2015,12,10,7,30.2,20.60538673,40.45304108,28.15427971,38.91655731,0.899635478,0,0.022550926
2015,12,10,8,30.2,20.60538673,40.45304108,32.53266144,28.63707924,1.190339087,0,0.18602057
2015,12,10,9,30.2,20.60538673,40.45304108,33.81924057,25.18800545,2.017318167,0,0.415069437
2015,12,10,10,30.2,20.60538673,40.45304108,36.5290451,20.98784828,3.336207357,0,0.611278301
2015,12,10,11,30.2,20.60538673,40.45304108,38.03816223,18.30652618,3.72759402,0,0.747135282
2015,12,10,12,30.2,20.60538673,40.45304108,39.09965515,15.87051105,4.215825593,0,0.823838461
2015,12,10,13,30.2,20.60538673,40.45304108,38.72396088,14.77168083,1.781985463,0,0.752984572
2015,12,10,14,30.2,20.60538673,40.45304108,37.55778503,17.39250946,2.530617884,0,0.309906894
2015,12,10,15,30.2,20.60538673,40.45304108,36.59806824,17.12296867,2.454658194,0,0.337963991
2015,12,10,16,30.2,20.60538673,40.45304108,33.87423706,24.3033638,2.650218011,0,0.142632197
2015,12,10,17,30.2,20.60538673,40.45304108,32.19507599,29.37950897,2.877110558,0,0.132461419
2015,12,10,18,30.2,20.60538673,40.45304108,31.95294571,29.6318512,3.833872365,0,0.057469135
2015,12,10,19,30.2,20.60538673,40.45304108,31.10107422,31.30150223,1.14264222,0,0.001746399
2015,12,10,20,30.2,20.60538673,40.45304108,30.32327271,33.98966217,1.414617372,0,0
2015,12,10,21,30.2,20.60538673,40.45304108,28.86759758,40.47748184,3.455532772,0,0
2015,12,10,22,30.2,20.60538673,40.45304108,28.54201889,40.63690567,1.112839476,0,0
2015,12,10,23,30.2,20.60538673,40.45304108,28.27167702,40.55598831,1.970543583,0,0
2015,12,11,0,30.4,22.97964096,40.03575897,27.54718399,43.65784454,1.349301358,0,0
2015,12,11,1,30.4,22.97964096,40.03575897,27.43877029,43.71968079,2.140299867,0,0
2015,12,11,2,30.4,22.97964096,40.03575897,27.27177238,45.24313354,1.27627104,0,0
2015,12,11,3,30.4,22.97964096,40.03575897,27.91533852,45.28092575,2.922686425,0,0
